Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","534","Peaches and nectarines","2014","2014","1000 US$","1133","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","534","Peaches and nectarines","2015","2015","1000 US$","902","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","534","Peaches and nectarines","2016","2016","1000 US$","1015","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","534","Peaches and nectarines","2017","2017","1000 US$","989","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2010","2010","1000 US$","28798","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2011","2011","1000 US$","28396","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2012","2012","1000 US$","25261","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2013","2013","1000 US$","31167","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2014","2014","1000 US$","26433","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2015","2015","1000 US$","25316","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2016","2016","1000 US$","21717","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2017","2017","1000 US$","20459","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2018","2018","1000 US$","35816","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2019","2019","1000 US$","28714","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","521","Pears","2020","2020","1000 US$","31963","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2010","2010","1000 US$","55769","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2011","2011","1000 US$","52668","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2012","2012","1000 US$","62324","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2013","2013","1000 US$","59580","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2014","2014","1000 US$","70978","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2015","2015","1000 US$","53726","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2016","2016","1000 US$","69980","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2017","2017","1000 US$","73865","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2018","2018","1000 US$","65672","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2019","2019","1000 US$","59292","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","417","Peas, green","2020","2020","1000 US$","50245","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2010","2010","1000 US$","34188","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2011","2011","1000 US$","33233","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2012","2012","1000 US$","43916","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2013","2013","1000 US$","40082","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2014","2014","1000 US$","32668","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2015","2015","1000 US$","39130","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2016","2016","1000 US$","33436","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2017","2017","1000 US$","34217","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2018","2018","1000 US$","50091","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2019","2019","1000 US$","46223","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","536","Plums and sloes","2020","2020","1000 US$","58723","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2010","2010","1000 US$","2230136","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2011","2011","1000 US$","2961768","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2012","2012","1000 US$","1781483","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2013","2013","1000 US$","3171025","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2014","2014","1000 US$","2371665","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2015","2015","1000 US$","1472092","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2016","2016","1000 US$","2383208","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2017","2017","1000 US$","2158111","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2018","2018","1000 US$","1793067","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2019","2019","1000 US$","3360914","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","116","Potatoes","2020","2020","1000 US$","2186713","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2010","2010","1000 US$","1932","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2011","2011","1000 US$","2143","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2012","2012","1000 US$","2230","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2013","2013","1000 US$","2249","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2014","2014","1000 US$","2015","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2015","2015","1000 US$","1568","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2016","2016","1000 US$","1597","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","211","Pulses nes","2017","2017","1000 US$","1568","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2014","2014","1000 US$","94948","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2015","2015","1000 US$","92036","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2016","2016","1000 US$","107466","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2017","2017","1000 US$","112664","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2018","2018","1000 US$","84515","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2019","2019","1000 US$","103664","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2020","2020","1000 US$","126165","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2010","2010","1000 US$","2467700","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2011","2011","1000 US$","2398939","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2012","2012","1000 US$","2719341","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2013","2013","1000 US$","3071853","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2014","2014","1000 US$","2776806","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2015","2015","1000 US$","1947300","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2016","2016","1000 US$","1803471","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2017","2017","1000 US$","1784126","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2018","2018","1000 US$","1498633","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2019","2019","1000 US$","1135180","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","270","Rapeseed","2020","2020","1000 US$","1482986","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2010","2010","1000 US$","39018","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2011","2011","1000 US$","35812","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2012","2012","1000 US$","33009","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2013","2013","1000 US$","37679","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2014","2014","1000 US$","40920","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2015","2015","1000 US$","38350","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2016","2016","1000 US$","39207","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2017","2017","1000 US$","52124","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2018","2018","1000 US$","56608","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2019","2019","1000 US$","58680","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","547","Raspberries","2020","2020","1000 US$","70162","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2010","2010","1000 US$","495572","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2011","2011","1000 US$","707842","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2012","2012","1000 US$","1016566","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2013","2013","1000 US$","996091","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2014","2014","1000 US$","731298","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2015","2015","1000 US$","471899","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2016","2016","1000 US$","389703","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2017","2017","1000 US$","431391","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2018","2018","1000 US$","415701","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2019","2019","1000 US$","548881","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","71","Rye","2020","2020","1000 US$","556883","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2010","2010","1000 US$","746","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2011","2011","1000 US$","1602","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2012","2012","1000 US$","2076","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2013","2013","1000 US$","4220","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2014","2014","1000 US$","6527","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2015","2015","1000 US$","9097","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2016","2016","1000 US$","14698","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2017","2017","1000 US$","24232","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2018","2018","1000 US$","22530","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2019","2019","1000 US$","30650","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","236","Soybeans","2020","2020","1000 US$","36577","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2010","2010","1000 US$","61264","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2011","2011","1000 US$","84213","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2012","2012","1000 US$","128241","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2013","2013","1000 US$","92001","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2014","2014","1000 US$","124258","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2015","2015","1000 US$","102840","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2016","2016","1000 US$","109990","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2017","2017","1000 US$","136805","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2018","2018","1000 US$","134750","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2019","2019","1000 US$","118321","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","373","Spinach","2020","2020","1000 US$","184843","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2010","2010","1000 US$","399863","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2011","2011","1000 US$","458703","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2012","2012","1000 US$","376206","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2013","2013","1000 US$","353135","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2014","2014","1000 US$","418114","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2015","2015","1000 US$","370560","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2016","2016","1000 US$","367083","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2017","2017","1000 US$","418381","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2018","2018","1000 US$","388673","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2019","2019","1000 US$","405324","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","544","Strawberries","2020","2020","1000 US$","527281","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2010","2010","1000 US$","1055213","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2011","2011","1000 US$","1480108","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2012","2012","1000 US$","1600804","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2013","2013","1000 US$","1515447","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2014","2014","1000 US$","1934001","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2015","2015","1000 US$","1251636","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2016","2016","1000 US$","1047890","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2017","2017","1000 US$","1115835","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2018","2018","1000 US$","835442","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2019","2019","1000 US$","898895","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","157","Sugar beet","2020","2020","1000 US$","931920","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2010","2010","1000 US$","15957","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2011","2011","1000 US$","22923","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2012","2012","1000 US$","31791","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2013","2013","1000 US$","22462","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2014","2014","1000 US$","18920","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2015","2015","1000 US$","12488","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2016","2016","1000 US$","12144","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2017","2017","1000 US$","13242","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2018","2018","1000 US$","13189","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2019","2019","1000 US$","17368","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","267","Sunflower seed","2020","2020","1000 US$","21083","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2010","2010","1000 US$","14510","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2011","2011","1000 US$","11586","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2012","2012","1000 US$","27117","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2013","2013","1000 US$","27155","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2014","2014","1000 US$","39899","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2015","2015","1000 US$","21307","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2016","2016","1000 US$","17695","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","826","Tobacco, unmanufactured","2017","2017","1000 US$","18109","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2010","2010","1000 US$","61346","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2011","2011","1000 US$","63665","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2012","2012","1000 US$","93005","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2013","2013","1000 US$","105561","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2014","2014","1000 US$","142153","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2015","2015","1000 US$","132183","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2016","2016","1000 US$","142837","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2017","2017","1000 US$","173934","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2018","2018","1000 US$","199973","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2019","2019","1000 US$","198707","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","388","Tomatoes","2020","2020","1000 US$","205906","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2010","2010","1000 US$","377111","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2011","2011","1000 US$","534926","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2012","2012","1000 US$","604438","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2013","2013","1000 US$","633891","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2014","2014","1000 US$","595465","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2015","2015","1000 US$","414944","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2016","2016","1000 US$","339441","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2017","2017","1000 US$","369066","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2018","2018","1000 US$","365261","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2019","2019","1000 US$","384394","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","97","Triticale","2020","2020","1000 US$","357484","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2010","2010","1000 US$","163789","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2011","2011","1000 US$","180283","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2012","2012","1000 US$","196037","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2013","2013","1000 US$","161215","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2014","2014","1000 US$","186268","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2015","2015","1000 US$","161225","Fc","Calculated data"
